artist_id,artist_name,track_id,track_name,album_release_date,album_release_date_precision,is_explicit,duration_ms,popularity
2wdEmmyhUHZQNXj8iRoXXY,Salvador,0xHlJoGrK2vxMT4rBOGqy5,Peaceful Ghost,2023-09-15,day,False,141346,55
3nYAsFmuTO2M6A9Gpb8CCr,May-Flowa,59lzglOONvlnXfTarq1POU,alley,2023-09-03,day,False,115763,55
5szil3lhFSrW575RVEyPle,"Beats Me, Innit?",4rwk2fkjHLRF5hnJiZRIAw,piece of cake,2023-11-10,day,False,142000,55
1QmonBwobeYEIi48xYr8AD,Lunar Lullaby & yorukaze,6Cg95Z9BbsoylM4DKPF0qu,horizon,2023-10-22,day,False,96000,55
2dr9SIsVpmN3ijGzjsnT0E,louke's beats,5hwn92Fpw0VK8y7taEHPrF,The Way To Eden,2023-11-12,day,False,106541,55
3rk7Py7nULekgVHb7BjVH0,JoJo Mojo,4j647icCpXJcRES7szthoM,Starfew Alley,2023-10-27,day,False,129423,55
1Yzx8FiVWsNloEWaBpXk7V,ninetytwo.,6nZIx6Ck3oNPR1L5FblIY0,the neighborhood,2023-09-29,day,False,129600,55
68rwVO9em9O2JzESsN2whJ,T.O.M,4Ff9CW1dMdIqupiUG3yn3q,One Flame,2023-10-25,day,False,164819,55
2c2Y1CsnRekoz34yDfyaQI,Attic Dizzt,3Sp8yHw4Ss2gLNlvv5FJGz,One more for the road,2023-10-20,day,False,149941,54
3dENObUHDNLm5lxRoPn2p1,Popcorn Trees,3OjultkM3CXtK0JFmCO5Ux,Don’t Forget Me,2022-05-12,day,False,109333,54
0kFUFC571jik6K7viLxtPX,Wavy Naps,2pO441R3SvR2O1G1Q4pGe0,Surp,2023-11-03,day,False,154074,54
3vmZybcmAnD5q3J5h6K8Ny,Somebody's Son,38QAKMfUQMUVOkVsDJ1tlh,Humble Thoughts,2022-12-16,day,False,89250,54
0dUcMmfiS0evuaD6VrmRoL,Astrocats,6k9E1xFOHqUcsd6FhHF2YO,Andromeda,2023-02-10,day,False,117882,54
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5iNbFdlGQ7d1y2HfIfvdNP,"Piano Concerto No. 20 in D Minor, K. 466: II. Romance - Live",2010-01-01,day,False,575760,53
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6mhf5DiX8a1t6XAJ8sAJmH,"Clarinet Concerto in A Major, K. 622: II. Adagio",2014-04-01,day,False,400760,49
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,7MZYcbKjK8BQafByBYfZCH,"Piano Sonata No. 11 in A Major, K. 331: I. Theme & Variations. Andante grazioso",1992-09-07,day,False,828000,41
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,1bW9h3vWoJVXyZK7em3noV,"Piano Sonata No. 8 in A Minor, K. 310: II. Andante cantabile con espressione",2019-05-10,day,False,592852,53
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,7JAX6pO5DuIXQC68mCO6H8,"Serenade No. 13 in G Major, K. 525, ""Eine kleine Nachtmusik"": II. Romanze: Andante",1988-02-05,day,False,363973,58
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,7n4jsHNT6OQkUhPgY0gXcb,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": II. Andante",2015-09-04,day,False,413560,39
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5qtqQ05H33mXm83qgc444E,"Piano Concerto No. 23 in A Major, K. 488: 2. Adagio - Live",2021-03-12,day,False,431146,53
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6sapcZAGzKdEAve126DuXa,"Andante for Flute and Orchestra in C, K.315",1994-01-01,day,False,392000,37
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2jTXrav9Voj0FpdT2yUIuH,"Serenade No. 12 in C Minor, K. 388: II. Andante",2002-03-14,day,False,251200,52
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4GT22FrT5ZxDc8oYgh2uxK,"Symphony No. 24 in B-Flat Major, K. 182 (173dA): II. Andantino grazioso",2006-02-21,day,False,208893,36
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6qMqnbzY0wsnwa7KUFm1g0,"Piano Concerto No. 24 in C Minor, K. 491: II. Larghetto",2014-09-30,day,False,467266,38
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3C6IhLv7B9VxG8HVp3vaW7,"Violin Concerto No. 4 in D Major, K. 218: II. Andante cantabile",2014-05-01,day,False,461653,38
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3lYtKnLTruwOGr1noGi2D9,"Concerto for Horn and Orchestra in E-flat Major, K.447: II. Romance. Larghetto",1979,year,False,283133,35
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6MfCnTGFIsqnR6yBAggaH4,"Symphony No. 41 in C Major, K. 551 'Jupiter': II. Andante cantabile",1988-06-30,day,False,684000,35
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,1i6bU5IaHByJXo4eUcP70z,"Piano Sonata No. 18 in D Major, K. 576: II. Adagio",1991-10-16,day,False,366506,36
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5PuX2GQai2jADwE4begkfJ,"Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto",2005-01-01,day,False,337586,49
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6hlpoyKTFfqL4PC7CHpwWB,"String Quartet No. 19 in C Major, K. 465 ""Dissonance"": II. Andante cantabile",1989-01-01,day,False,457333,34
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2TDYhUsCuLEK0mkPZCYKPV,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto - Live",2010-01-01,day,False,452706,55
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4r1vGVTUNoYL83XbOn0eZI,"Divertimento in E-Flat Major, K. 563: II. Adagio",2019-04-10,day,False,694266,40
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,47jNMBpJsnCr0K2pTXX7z3,"Piano Concerto No. 11 in F Major K. 413, Arr. for Accordion and Chamber Orchestra: II. Larghetto",2019-05-10,day,False,419240,32
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3uVMWI57CV8LKm0hfsDuX6,"Piano Sonata No. 15 in F Major, K. 533/494: 3. Rondo. Allegretto, K. 494",2003-01-01,day,False,395133,43
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,569ADNbIRrevTjbpUKexei,"Piano Quintet in E-Flat Major, K. 452: II. Larghetto",2007-02-01,day,False,525173,39
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2KqhpCrlxh5WhQTbAEZB4b,"Overture to Il sogno di Scipione, K. 126 (141a): II. Andante",2020-03-01,day,False,147400,32
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3KKmyZvagH9vjijRf3sFLB,"Mozart: Symphony No. 25 in G minor, K.183 - 2. Andante",2020-02-15,day,False,357760,27
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,7z1o9g5ijLR7TJTPft2UgX,"Cassation in B-Flat Major, K. 99: V. Andante",2000-01-01,day,False,169000,32
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3hUwKjLScDyAuclr0DeGQS,"Divertimento in B-Flat Major, K. 254: II. Adagio",2019-09-13,day,False,555440,32
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5WYQOIMpczR5zkuSECXa4Q,"Piano Sonata No. 15 in F Major, K. 533/494: 2. Andante, K. 533",2003-01-01,day,False,580093,33
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0b77MuNAk8GZdm9dm3mIam,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",2018-11-16,day,False,305480,34
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0RedD2YytlbOEt1fMNDjkL,"Violin Sonata No. 23 in D Major, K. 306: II. Andantino cantabile",1995-09-27,day,False,456000,42
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4V6sBosrQDKi92lyuK0Sod,"Horn Concerto No. 2 in E-Flat Major, K. 417: II. Andante",2007-08-01,day,False,216146,48
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,1SPYNl3ni8M7Vod0wtdsla,"Violin Concerto No. 4 in D Major, K. 218: III. Rondeau. Andante grazioso - Allegro ma non troppo",2018-03-02,day,False,410586,31
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,691QKE8Wnwka8bGvogeohK,"Fragment of a Fugue in G Minor, K. 401",2014-12-02,day,False,262333,31
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4bU3vB5Ms0zMmNxR3oTpbC,"Divertimento No. 11 in D Major, K. 251 ""Nannerl-Septett"": III. Andantino",2001-01-01,day,False,271000,31
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,1wUxJp6xjtiVrXhsHBGHSy,"Concerto for Flute and Harp in C Major, K. 299: II. Andantino",1989-02-15,day,False,452000,46
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,7pGs5QLEHfRwMPqXpb2q1O,"Symphony No. 28 in C Major, K. 200*: II. Andante",1988-10-15,day,False,333000,44
5Kb0Qf13EyYtVJvzCdI9M7,Jenő Jandó,0rTKLeDReVbVqBOWUYk7EK,"Piano Sonata No. 14 In C Minor, K. 457: II. Adagio",1992-02-12,day,False,467346,47
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5AqTnfmkmrGqevpwBvHJek,"Piano Quintet in E-Flat Major, K. 452: III. Rondo: Allegretto",2007-02-01,day,False,348293,39
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2b062AChmcZzkeF2kvBMsn,"Mozart: Violin Concerto No. 5 in A Major K. 219 ,'Turkish': II. Adagio",2017-09-22,day,False,748800,32
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,7h8zaqyKJmMf6M1eEgsk6E,"Sinfonia concertante in E-Flat Major, K. 297b: III. Andantino con variazioni",1989-02-15,day,False,535000,31
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,08T20v5jZMwJDngKKu3nPc,"Mozart: String Quartet No. 17 in B-Flat Major, Op. 10 No. 3, K. 458 ""Hunt"": III. Adagio",1978-01-01,day,False,475386,30
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2gPWph9vOxJHuBKhaivStq,"Divertimento in B-Flat Major, K. Anh. 227: II. Menuetto",2002-03-14,day,False,119666,31
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3BYhyLzNIvSaFY2jGomMKr,"String Quintet No. 3 in C Major, K. 515*: II. Andante",1994-10-07,day,False,546400,45
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0y9zxfEtKrQ8LscQwtCd7Y,"Mozart: String Quintet No. 4 in G Minor, K. 516: III. Adagio ma non troppo",2023-03-03,day,False,539648,29
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5c93FTvb9z2PGqWvQlNthN,"Piano Concerto No. 12 in A Major, K. 414: II. Andante",1990-04-01,day,False,456400,49
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3FHSkQOuRdktWZEkb9iM89,"Bassoon Concerto in B-Flat Major, K. 191: II. Andante ma adagio - Cadenza: Dietmar Zeman",1998-01-01,day,False,459000,46
7IcsT1bf5WlLmPkgIpRQZY,Eder Quartet,10sEfHy8IUzqtuiumsBY3E,"String Quartet No. 14 in G Major, K. 387: III. Andante cantabile",1992-04-13,day,False,462880,46
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4zMRf5RYHmtXBkjfr4WtVX,"Piano Sonata No. 10 in C Major, K. 330: II. Andante cantabile",1991-06-25,day,False,379680,42
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2NyuERO0K2RWJLGq2kbAP0,"Piano Concerto No. 25 in C Major, K. 503: II. Andante",1991-06-01,day,False,439866,38
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4igFPfIfwnlggsitHsHBp8,"Piano Concerto No. 6 in B-Flat Major, K. 238: II. Andante un poco adagio",1995-01-01,day,False,364000,37
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6OMWbTdmKjgow7WNassARM,"Symphony No. 40 in G Minor, K. 550: II. Andante",1988-10-15,day,False,465000,31
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3oRrhdBkifuJlYxqC3MCDQ,"Piano Concerto No. 5 in D Major, K. 175: II. Andante ma poco adagio",1991-07-01,day,False,470626,38
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,18CkD6cVDEFOzu7cIaCv7n,"Symphony in D Major (Overture from ""La finta giardiniera"", K. 196 & K. 127 (207a)): II. Andante grazioso",2006-02-21,day,False,132546,29
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,224h7bhtLUmG8tifmxSJYe,"Sinfonia concertante in E-Flat Major, K. 364: II. Andante",2016-03-04,day,False,613600,31
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,00vOdEvR4Tc70EkWherEny,"Horn Concerto No. 4 in E-Flat Major, K. 495: II. Romanza (Andante cantabile)",2021-01-16,day,False,282493,39
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3oi0pyF5otzhaZIx76VF5n,"Violin Concerto No. 3 in G Major, K. 216: II. Adagio",1990-12-29,day,False,502920,44
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,3FmOa4r030ZTCXLjIM5bnA,"Sonata in G Major, K. 301: I. Allegro con spirito",1991,year,False,496546,30
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,1daDRI9ahBonbWD8YcxOIB,Angels Like You,2020-11-27,day,False,196453,88
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,5JCoSi02qi3jJeHdZXMmR8,favorite crime,2021-05-21,day,False,152666,87
64KEffDW9EtZ1y2vBYgq8T,Marshmello,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),2021-05-21,day,False,154983,85
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,739WUU1tPFLO4x4HJq561K,Cupid - Twin Ver.,2023-09-22,day,False,174253,85
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,6J2LdBN97cDWn0MLxYh9HB,July,2020-05-15,day,False,156106,84
311uEW9rt5g2NmzjGEKS2E,Mae Stephens,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,2023-02-10,day,True,142758,82
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,2018-03-16,day,False,201538,81
4lY2DXvRv9RPeFcUtn6PUh,HEARTSTEEL,29WxJqIfDRMo9isV07kbJP,PARANOIA,2023-10-23,day,False,198817,80
3MZsBdqDrRTJihTHQrO6Dq,Joji,4ewazQLXFTDC8XvCbhvtXs,Glimpse of Us,2022-11-04,day,False,233456,80
11p2E654TTU8e0nZWBR4AL,Mark Ambor,2hPGC3ZuGsJUF1ixwzNMU6,Good To Be,2023-10-17,day,False,147166,79
45dkTj5sMRSjrmBSBeiHym,Tate McRae,6jDT7DB6k0psPX0nWNDI1K,grave,2023-12-08,day,True,193159,78
5JZ7CnR6gTvEMKX4g70Amv,Lauv,0SccFtYdj75y6lL2OW10Cf,Steal The Show,2023-06-16,day,False,192506,77
0VQKssIfRKfSd7IfW3JIP1,Thomston,2UIkqoTk5YyvRpEEUIeoVg,Faithfully,2023-10-25,day,False,251886,44
5TwUXL3I6RaLckHy8le2Hq,Thomas Day,5hM0JAqF7VzzD8JxU5RbYL,I Don't Wanna Leave Just Yet,2023-09-29,day,False,185283,52
1fUcXY3KcnNvCP2dnF7XCh,Will Swinton,3oCorEb2RJOrGlpRcUy3Bn,Better Days,2023-10-27,day,False,167865,58
0nnYdIpahs41QiZ9MWp5Wx,Holly Humberstone,4IhsInWIIjUg9Q04eqgnGl,Superbloodmoon (feat. d4vd),2023-07-28,day,False,151792,55
5xkAtLTf309LAGZTbvULBn,Ruel,5BQPb4wevHKWRdwh6EyhwU,IF AND/OR WHEN,2023-03-02,day,False,172613,52
3jTU1IOqkO7Mz4zdbXPose,Stephen Dawes,3GWaFFi6TlPcZLYmCCHZ9O,Teenage Dream,2022-06-02,day,False,178000,76
6C7CCNJVIGEla8AI1LuBxI,Katherine Li,5VGDusp81Ed3T9xACRw5Os,If I Weren't Me,2023-03-24,day,False,151631,53
3pg3Sp6CAX6gAt0ppey9dA,Luca George,76g5SD45yHjayKyX5yr13L,Suit Of Blue,2023-09-08,day,False,186680,40
5E9EpWliOZr1yTJ8A7XSqC,RIIKI REID,4L5k6CJOltwqapOYT7OvkH,Home With Me,2023-08-18,day,False,167065,42
73jlPRxT7z5xk29sMqFDjU,Tommee Profitt,6uVZdMo4b4bHXgOOd3xJBa,Shallow,2020-05-01,day,False,237333,53
2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,78xK2f5glgIqGeTGDmW8yk,I Would've,2023-02-10,day,True,150583,68
7G8jUNhcaie5DslhcoCB9w,Carla Wehbe,3FVuolqDK7QnP53YYyMc8d,jupiter and mars,2023-03-24,day,False,247966,39
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,164LL9rTyEZ6DF0KMgXxsJ,Men On The Moon,2022-11-11,day,False,220798,57
5xkAtLTf309LAGZTbvULBn,Ruel,7FGDL2pk8qcJDAvn4BF3Al,MUST BE NICE,2023-01-25,day,True,175916,55
6C7CCNJVIGEla8AI1LuBxI,Katherine Li,5SSN6VUT5PduTBsGbTd2Sd,Never Had a Chance,2022-04-04,day,False,145520,61
2hscsIIlxYGIUYsfarFCG7,Paige,5H2XbaOYYki6tQc1P7yWDB,California,2023-03-03,day,False,178643,37
3aHe9rMa5HFTjXHw8tEz0A,Jenna Raine,4fV8zuE5GmRCjzl8b3JUgg,2%,2022-02-11,day,False,207740,52
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,0XER3HPMx223xWaAgNKp4Y,My Mind & Me,2022-11-03,day,False,147597,73
3pol9num4gn7ifeZrENp2E,Mia Wray,4TJbCoFd2cF2HOemoZ2WYG,Monster Brain,2023-04-19,day,False,217737,46
5qa31A9HySw3T7MKWI9bGg,FLETCHER,3yDEK8rHiOUHOSioX9ZbaU,Better Version,2022-09-09,day,True,173893,44
3pg3Sp6CAX6gAt0ppey9dA,Luca George,53QivzNjgJPblrcmDP0LLv,All For You,2022-09-09,day,False,213819,37
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,4sEN7hRcdfzDpk4wUG47qO,Smoke Slow,2022-08-12,day,False,163759,54
0nnYdIpahs41QiZ9MWp5Wx,Holly Humberstone,3sP6EGqcYVmDy9UBStCnRR,Can You Afford To Lose Me?,2022-10-24,day,True,242695,48
7fEXIS5LgSLbCdzTePqe0V,Andi,4MCJB2N8KBptcmd1fmo7XY,Get Your Attention,2022-07-15,day,False,197260,43
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,2XCrX5eufThkFcPDq4uLxG,Older (feat. Sierra Deaton),2022-09-23,day,False,197897,58
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,0iNZGC211wst3VjtobNnC5,Family Line,2022-06-24,day,False,216094,77
4xdEmbimxXyo9wXy9lq3ek,Gretta Ray,6wgut7kOpJaVp3ge69Noou,Vienna,2022-05-06,day,False,163209,65
22wbnEMDvgVIAGdFeek6ET,Benson Boone,0qCcqa0gYjW8rerrC10yun,Better Alone,2022-07-22,day,False,209895,58
2Mf6MBoMOgpxxm3QuH9Tk4,Camylio,6cQ8IRL1UQR11v4wD4wjo8,monsters,2022-08-12,day,False,173733,62
0AMwJ7ohVHJl0iKC0CpdVG,Hugo Basclain,3Yl5Lbx1PC7UdVJFAIG342,190,2022-11-04,day,False,211252,35
3yojdgzMmWK3m7QABkOr7x,Ber,7FaIUgTqeTJuoCJRDVsrK9,Superspreader,2022-08-10,day,True,200706,37
0LvfDU74rGXrEGVWqW9rCw,Jack Gray,5qoEg8mIXDbEy6pwWZjEF0,One Step Back,2023-05-18,day,False,214268,36
45dkTj5sMRSjrmBSBeiHym,Tate McRae,2EBnvom1dTybtm75a3Xh1T,feel like shit,2021-11-11,day,True,204314,68
7wLyGTO9vUS7ndlq4BvBGe,Blake Rose,7wvzAosZd42KdvkATrDxP0,In Your Arms,2022-11-18,day,False,210289,43
3GYvf7puxwkr51EYoD9E7D,renforshort,1ySWbdFs3026uRQCixRLqI,i miss myself,2022-07-08,day,True,222400,38
5dtPlx7yKOo7KdZGyrfFIq,Maddie Zahm,4HFPqbaVJIc0uTB1QhCY8z,Inevitable,2022-08-12,day,False,202066,42
5BmVxdltuGK9CqZVaiUEKy,clide,6DP8InyxdyYChHb2tcV6ia,ALLERGIC,2022-06-17,day,True,155200,58
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer Smith,6Z165JvPnS8PYvGW8oLGLc,Flowers,2022-04-14,day,True,157373,71
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,62sWTVzpcujJtb4E5B3K07,New Normal,2022-04-29,day,False,187506,44
69761NObDw2KwmmFgZmxzC,Lexi Jayde,1B7WWtKiz2LU85t9tL8x5v,self sabotage,2022-05-26,day,False,220153,48
2jHp7gQArCQrlMvdrIVFCg,Anson Seabra,2w9nvs1ByWUGkED4M0ug34,Unloving You,2022-03-22,day,False,153863,63
5xkAtLTf309LAGZTbvULBn,Ruel,2BN5ZMErVAhbEroB99b3no,LET THE GRASS GROW,2022-03-11,day,False,175534,55
0K87f3owemzI8NUCoEIXOB,vaultboy,4hH46xhExjwEGfuWFgnOc3,i think i wanna text u,2022-01-14,day,False,196481,61
2qmz9qPEFq5phZ8bscA2oL,George Alice,5W4ajZQRbMCZSaK7dQdymn,Haunted,2022-02-18,day,False,213661,34
7aZEcK7jSvrSoshGSgOYfj,Julius Black,4NZwAKr8rYOa1lvFmvHacm,Together We Go Down In The Dark,2022-02-11,day,False,169222,34
0CEd23JZvyemacknJwWM9O,Les Rêveries,7JMcuZdww7k1eQIRPbpRoG,Tenderly,2022-05-27,day,False,145250,54
3LkHg6D2NUGLLrqpnp1HTt,Aimon Cour,1t4RBkX8Ppdb41yXved4of,Amber Road,2023-01-06,day,False,139298,47
61cavYEyS6y1T99hc6gjYI,Arata Rin,1Eqlx3dtG65l9KI0uF3zuP,Apart,2023-09-17,day,False,181913,57
1jPw7hSDKuDDUqZE3DZYLF,Crimson Memoirs,5ltbjrXShDx3IxIDc0V9pR,Rondel,2022-09-02,day,False,123588,48
58DEdEFdrIavjVMzUTiWlN,Kisane,0FsKFO75OXjI6wKeoVSqCo,Two Stones and a Paper,2023-11-17,day,False,141583,45
4nLWZ040J0l6wHTIKRqvZv,Jean d'Yeu,22Tom9WUL9RgMm119GAxcS,Somnus Arifex,2023-09-01,day,False,153250,44
0JEX9uWA6GolbCcaqfD6rL,Eric de Joté,0NVVI7x68BZqFXWsNkfNMv,You,2023-09-22,day,False,145876,57
6TjSQf8b2FKQ0iLI9F1l1v,Petit Lilou,2p0Y2bYm5ICR6upjdPC69n,S´embrassant,2023-12-08,day,False,160776,43
0MWGdO1126AL0S3uptXQ22,From the Keys,4ZZbUfQBBsBNBoX73A32Rq,Le Chemin,2023-06-16,day,False,177606,43
1W4zQyEDpirI3RZbQbhUTw,Miriam Juno,1wBMFriD7fqIPeA4GVahG7,Breathable,2023-12-14,day,False,161233,52
61VEtQG9UwPF5V01eRmZWi,Signe Bratlie,5TAVI2qJFJMSsfR3qB5Bub,Avignon,2023-09-01,day,False,163487,60
6MOT3O3Ui3B6ig1ZyxqW9k,Noemi Lucas,4msrNRwWXkGX3qdgOgD0nJ,Riding the wind,2023-08-18,day,False,201650,56
5a48GWM8CpVJtzLvnFn1js,Emilio Chiara,4D0aSwsmi9K1pf7ndTsbdP,Amber Nights,2023-11-30,day,False,157908,41
1yC3R9Jhm2zsJ7aKdhrk1t,North Connolly,407EfKCYlIForjXcRROQlv,Bringing Us Closer,2023-07-28,day,False,119352,45
6NMPthFB3FbixffuRKpIGU,Christophe Pouget,3zx9JFnLJioq6wHdPSTXs9,Le Bal Retrouvé,2023-11-03,day,False,130123,43
6YhMR3gGjIbtHlskODqCUd,Coeur,6SgKdyN8RJnVWBtrPxeKvS,Floating On Air,2023-12-06,day,False,164000,40
7hSXYgXfuNG4YsQPout5VG,Simone Scarda,3JFkFQzyMjfZxhPneUDSsk,Luce Stellare,2023-12-08,day,False,156372,48
2rrDq3PBO8pPJxs1CJFbj2,Sheila Withmore,4s561TKv61mdyVq98FtbNk,Always Shining Bright,2023-10-06,day,False,136107,56
5Lq80tyGV6FmKgN34FKN30,Luna,1uHXO9BZxxT0HHBwCwWRQ2,And Flies Away,2024-01-05,day,False,189568,49
5Mt0AabvbSZtBXNPhfMBik,Lisa Kriegler,670ju7vreYMZdh22AfhQ9N,Shadow Lake,2023-12-08,day,False,151185,52
5qCbYD7FoGfRfi4UpgiVko,Art Bandini,4yfqgvcwevluJTGZ8odPYC,Now That You're Gone,2023-08-18,day,False,135080,40
1gu7CrdnoVqZKicUZlyhoa,Saah,1L06LDQLfZlCDbM54Wo9gT,Blue Balloon,2023-12-08,day,False,145760,41
6QE5XI9fz7xt4jDwOqYceT,Thibaud Fleming,7qWt0c0tCp5lc97qAdtaFV,A Love Note,2023-11-03,day,False,126547,55
4nLWZ040J0l6wHTIKRqvZv,Jean d'Yeu,34MGbM7YtHrPmcwPupkpY7,Illuminatum Caelum,2023-10-27,day,False,138000,45
6ttrQpo8aOzfGeIBUAwEAO,George Agate,4n3FI6GHSd8HFhpiCqqF3s,The Last Falling Leaves,2023-12-08,day,False,171992,52
5Mt0AabvbSZtBXNPhfMBik,Lisa Kriegler,2AiuwFSEqy1y8v9vPuVKos,What I Was Then What I Am Now,2024-01-05,day,False,227469,45
5jEOVhrMJqGw6notBTGuKn,Lucie Jean,66ZgkGert8jeTCEtUq7KcQ,Through The Years,2023-08-18,day,False,181777,54
5VrQgRw2aE8eIfz6bWGuWE,Lupe Sinsonte,3Ap6yfaMLSbcHsTcx5Y967,Hat full of candles,2023-10-06,day,False,183529,54
3dlALRQ5FDfoMDLFkzwhcw,Pontiver Bogross,5M4W1gIBx3eqCoxZWy48zE,Liebevoll,2023-10-20,day,False,144681,46
7ylwShecuuRLzZP81XRqzC,Pataki Gisella,5V38Yb2mGq3AgKwh5WA49i,Pécs,2021-12-21,day,False,123750,49
3QbJuIiSnvn9BHetzinMUM,Jacob Hall,2VLZp2Z7FLrkn2ysVgZGKY,Nostalgia,2023-09-15,day,False,132132,54
7GWPvFRZCifzgsgILH13s0,Henriette Wieder,6wiLWEodqWGK2ycSuW4kkl,Be Calm,2023-09-29,day,False,145387,53
7Ce1uDyyat0uJpzu7CDaEI,Ellie-May Robertson,1F4LTsUjpZImXSgt4FI2Dy,Moonlight Reverie,2023-10-20,day,False,180764,44
