is_explicit,duration_ms,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_ms,time_signature
False,281218,281219,61,0.509,0.477,11,-6.571,1,0.0262,0.309,0.0168,0.158,0.283,146.031,281218,281219,3
False,210895,210895,59,0.621,0.61,10,-9.088,1,0.0358,0.141,0.0462,0.11,0.85,80.008,210895,210895,4
False,215180,215180,60,0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.169,215180,215180,4
False,268853,268853,59,0.625,0.334,7,-11.514,1,0.0361,0.844,0.00458,0.113,0.306,130.823,268853,268853,4
True,186432,186433,58,0.817,0.4,6,-6.516,0,0.165,0.334,3.37e-05,0.0934,0.438,81.058,186432,186433,4
False,190469,190470,58,0.745,0.387,1,-12.839,0,0.0327,0.179,0.00633,0.0736,0.772,95.985,190469,190470,4
False,241200,241200,58,0.347,0.315,4,-9.792,1,0.0337,0.545,3.53e-06,0.0966,0.171,96.079,241200,241200,4
False,328098,328099,57,0.418,0.264,3,-14.483,1,0.036,0.923,0.00149,0.13,0.134,112.05,328098,328099,4
False,195535,195535,56,0.696,0.14,9,-11.509,1,0.0334,0.818,0.000354,0.148,0.203,80.831,195535,195535,3
False,162466,162467,56,0.577,0.254,4,-10.13,0,0.0302,0.915,0.0,0.136,0.472,96.77,162466,162467,4
False,202466,202467,56,0.463,0.309,3,-8.701,0,0.12,0.8,1.18e-05,0.201,0.506,52.138,202466,202467,3
False,251255,251256,56,0.748,0.446,5,-7.771,1,0.0304,0.733,2.83e-06,0.107,0.579,98.076,251255,251256,3
False,281180,281180,55,0.569,0.146,6,-12.568,1,0.046,0.905,0.00951,0.106,0.216,116.928,281180,281180,3
False,335503,335503,55,0.487,0.238,3,-14.761,1,0.0294,0.918,0.000221,0.0978,0.203,58.292,335503,335503,4
False,217746,217746,54,0.402,0.449,1,-9.745,1,0.0255,0.455,0.00603,0.116,0.23,71.074,217746,217746,4
False,208382,208383,54,0.66,0.267,8,-17.097,1,0.0443,0.895,0.142,0.223,0.311,72.242,208382,208383,4
False,269638,269638,54,0.608,0.411,3,-10.07,1,0.0344,0.898,0.912,0.154,0.104,149.979,269638,269638,4
False,181482,181482,54,0.567,0.391,7,-9.193,1,0.0272,0.891,0.00113,0.0966,0.162,100.022,181482,181482,4
False,206445,206446,53,0.53,0.633,10,-7.078,1,0.0283,0.391,0.0152,0.142,0.605,140.186,206445,206446,4
False,249333,249334,53,0.54,0.399,10,-9.127,1,0.0524,0.77,0.0239,0.368,0.141,117.976,249333,249334,4
False,90227,90227,53,0.645,0.295,10,-12.59,1,0.0272,0.62,0.419,0.195,0.343,75.902,90227,90227,4
False,278413,278413,53,0.229,0.456,3,-9.566,1,0.0354,0.127,0.162,0.097,0.271,199.935,278413,278413,3
False,253613,253613,52,0.562,0.686,7,-8.48,1,0.0249,0.31,0.0225,0.125,0.466,103.054,253613,253613,4
False,258426,258427,51,0.564,0.237,0,-14.653,1,0.032,0.718,0.766,0.0968,0.561,78.282,258426,258427,4
False,138226,138227,51,0.74,0.719,5,-5.238,0,0.0959,0.207,0.0,0.0865,0.801,109.184,138226,138227,4
False,159453,159453,51,0.695,0.535,8,-9.149,1,0.0302,0.535,1.26e-05,0.238,0.811,116.03,159453,159453,4
False,277093,277093,50,0.595,0.532,5,-10.063,1,0.0487,0.711,0.00453,0.105,0.72,154.791,277093,277093,4
False,205525,205525,50,0.898,0.409,8,-11.409,1,0.0842,0.226,0.0638,0.114,0.69,124.082,205525,205525,4
False,170013,170013,50,0.633,0.525,8,-7.653,0,0.0809,0.148,0.00352,0.144,0.559,79.98,170013,170013,4
False,401413,401413,66,0.676,0.0812,2,-22.846,1,0.0398,0.979,0.416,0.118,0.314,125.075,401413,401413,4
False,217466,217467,79,0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,217466,217467,4
False,240146,240147,72,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,240146,240147,4
False,208653,208653,78,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,208653,208653,3
False,192160,192160,59,0.674,0.355,8,-11.398,1,0.0496,0.78,0.000571,0.109,0.24,75.07,192160,192160,4
False,234028,234028,59,0.77,0.226,2,-9.136,1,0.0314,0.914,3.54e-05,0.0991,0.222,117.949,234028,234028,4
False,236450,236451,56,0.35,0.241,2,-11.74,1,0.0308,0.844,0.000392,0.108,0.245,151.332,236450,236451,4
False,203869,203870,65,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,203869,203870,4
False,242076,242077,56,0.547,0.121,11,-18.224,1,0.0303,0.955,0.0256,0.107,0.438,91.814,242076,242077,4
False,228013,228013,54,0.529,0.0546,1,-23.684,1,0.0364,0.924,0.0428,0.108,0.517,78.451,228013,228013,4
False,200000,200000,54,0.41,0.461,7,-8.908,1,0.0344,0.596,5.22e-05,0.241,0.565,153.313,200000,200000,3
False,193013,193013,54,0.488,0.0796,1,-14.871,1,0.0379,0.901,1.53e-06,0.0909,0.376,163.568,193013,193013,4
False,196126,196127,54,0.595,0.568,2,-6.251,1,0.0254,0.735,0.0252,0.161,0.396,91.345,196126,196127,4
False,193080,193080,56,0.389,0.457,5,-9.633,1,0.0359,0.612,5.79e-05,0.212,0.521,150.684,193080,193080,4
False,221842,221843,54,0.471,0.205,1,-16.448,1,0.0402,0.823,0.00234,0.12,0.158,137.414,221842,221843,4
False,196755,196755,52,0.517,0.418,10,-9.904,1,0.0402,0.332,0.00239,0.0901,0.318,139.605,196755,196755,4
False,285913,285913,70,0.449,0.149,0,-17.55,1,0.0306,0.927,0.000399,0.0964,0.251,102.88,285913,285913,4
False,235786,235787,54,0.562,0.34,10,-7.487,1,0.0274,0.815,0.0,0.106,0.513,88.425,235786,235787,4
False,163294,163294,55,0.52,0.48,5,-10.288,1,0.0303,0.61,0.0344,0.107,0.405,122.086,163294,163294,4
False,186157,186158,54,0.54,0.0774,2,-19.275,1,0.0342,0.923,0.353,0.108,0.23,81.018,186157,186158,4
False,185728,185728,54,0.683,0.488,2,-8.733,1,0.0266,0.605,0.0554,0.13,0.424,113.387,185728,185728,4
False,254258,254258,64,0.594,0.382,7,-5.432,1,0.0292,0.416,0.0,0.117,0.223,110.237,254258,254258,4
False,196173,196173,55,0.603,0.575,0,-10.325,1,0.0285,0.811,0.00183,0.12,0.673,95.116,196173,196173,1
False,173969,173969,52,0.619,0.454,0,-11.243,0,0.0301,0.718,0.0162,0.0774,0.695,104.329,173969,173969,4
False,206267,206267,58,0.606,0.326,10,-10.031,1,0.0294,0.841,0.0,0.139,0.414,91.626,206267,206267,4
False,242266,242267,52,0.374,0.357,5,-8.983,1,0.0289,0.83,0.0,0.157,0.439,107.952,242266,242267,4
False,133600,133600,56,0.453,0.0287,8,-22.37,1,0.136,0.917,0.000113,0.101,0.473,187.229,133600,133600,3
False,130399,130400,56,0.593,0.168,3,-8.804,1,0.0307,0.91,3.26e-05,0.108,0.226,96.694,130399,130400,4
False,206440,206440,56,0.676,0.198,1,-13.91,1,0.0333,0.943,0.0132,0.104,0.125,118.004,206440,206440,4
False,155352,155352,56,0.683,0.234,9,-12.559,1,0.0289,0.848,7.72e-06,0.116,0.337,95.079,155352,155352,4
False,204000,204000,50,0.525,0.0717,3,-18.217,1,0.0373,0.946,1.51e-06,0.128,0.403,137.718,204000,204000,4
False,295265,295266,56,0.472,0.0528,8,-16.261,1,0.0428,0.931,1.42e-05,0.113,0.193,97.12,295265,295266,4
False,148200,148200,52,0.412,0.241,3,-13.477,1,0.0295,0.811,0.392,0.114,0.374,100.979,148200,148200,4
False,246453,246453,56,0.555,0.419,0,-12.701,1,0.0457,0.31,0.00115,0.237,0.317,159.746,246453,246453,4
False,181933,181933,51,0.447,0.442,7,-9.064,1,0.0281,0.822,0.00325,0.0929,0.398,101.793,181933,181933,4
False,189329,189329,50,0.614,0.546,2,-6.858,1,0.0296,0.625,2.38e-06,0.0957,0.435,87.353,189329,189329,4
False,175644,175644,67,0.373,0.157,4,-16.714,0,0.0331,0.98,0.0103,0.0837,0.319,77.483,175644,175644,4
False,193333,193333,51,0.493,0.206,1,-11.222,0,0.0276,0.914,8.51e-05,0.111,0.347,90.981,193333,193333,4
False,287623,287623,62,0.688,0.485,5,-10.166,1,0.031,0.459,0.0446,0.44,0.581,116.004,287623,287623,4
False,200800,200800,54,0.643,0.436,1,-12.245,1,0.0273,0.724,0.459,0.11,0.422,91.485,200800,200800,4
False,190586,190587,55,0.712,0.348,1,-8.808,1,0.0402,0.618,0.000206,0.107,0.321,99.144,190586,190587,4
False,171576,171577,53,0.437,0.262,2,-13.024,1,0.0319,0.949,0.0401,0.0999,0.29,110.77,171576,171577,4
False,217813,217813,50,0.458,0.0757,2,-17.542,1,0.0394,0.979,3.42e-06,0.107,0.356,142.188,217813,217813,4
False,233333,233333,54,0.622,0.191,10,-11.141,1,0.0299,0.947,0.00602,0.106,0.293,134.853,233333,233333,4
False,137293,137293,52,0.633,0.247,1,-12.315,1,0.0295,0.874,6.89e-06,0.117,0.289,141.928,137293,137293,4
False,256680,256680,57,0.316,0.413,11,-12.216,1,0.0334,0.856,0.00245,0.143,0.245,155.69,256680,256680,4
False,231263,231264,51,0.8,0.382,3,-10.219,1,0.0277,0.382,0.00077,0.0855,0.524,111.944,231263,231264,4
False,185746,185747,67,0.366,0.327,7,-15.603,1,0.0344,0.699,0.363,0.0759,0.066,116.66,185746,185747,4
False,154730,154731,50,0.569,0.267,8,-13.872,1,0.0453,0.616,0.000657,0.216,0.83,171.056,154730,154731,4
False,198403,198403,55,0.473,0.247,5,-10.45,1,0.0389,0.93,0.0,0.115,0.343,81.306,198403,198403,4
False,265840,265840,60,0.564,0.207,3,-10.926,1,0.032,0.892,1.8e-06,0.102,0.0898,139.933,265840,265840,4
False,228480,228480,53,0.631,0.402,5,-11.125,1,0.0286,0.616,0.0114,0.0892,0.598,78.0,228480,228480,4
False,212146,212147,52,0.581,0.193,9,-12.144,1,0.0285,0.866,0.00375,0.0788,0.338,141.923,212146,212147,4
False,179826,179827,44,0.467,0.22,3,-12.636,1,0.0327,0.821,0.00613,0.11,0.332,119.188,179826,179827,4
False,147266,147267,48,0.642,0.53,1,-10.205,1,0.0423,0.658,0.000439,0.103,0.229,111.701,147266,147267,4
False,247631,247631,52,0.284,0.263,2,-11.762,0,0.032,0.909,0.00315,0.121,0.183,173.629,247631,247631,3
False,202677,202677,54,0.576,0.302,7,-12.437,0,0.0424,0.905,2.42e-05,0.113,0.224,76.033,202677,202677,4
False,375214,375215,51,0.425,0.273,5,-17.055,1,0.0327,0.815,0.0953,0.112,0.365,84.989,375214,375215,4
False,247493,247493,57,0.37,0.174,4,-19.316,0,0.0377,0.95,0.0029,0.11,0.181,92.75,247493,247493,4
False,198653,198653,59,0.722,0.484,9,-10.175,1,0.0611,0.904,3.42e-06,0.108,0.44,139.88,198653,198653,4
False,295813,295813,52,0.593,0.396,11,-11.91,1,0.0256,0.719,0.431,0.11,0.28,112.994,295813,295813,4
False,207586,207587,47,0.565,0.536,9,-10.494,1,0.031,0.844,0.542,0.118,0.215,135.013,207586,207587,4
False,224731,224731,50,0.568,0.595,7,-7.643,1,0.0285,0.408,1.45e-05,0.23,0.467,145.974,224731,224731,4
False,190850,190850,45,0.506,0.789,11,-7.937,1,0.103,0.0451,0.0198,0.0577,0.85,172.061,190850,190850,4
False,231000,231000,60,0.357,0.238,0,-16.256,1,0.0365,0.931,0.559,0.068,0.295,107.874,231000,231000,3
False,209529,209529,44,0.598,0.7,7,-6.345,1,0.0286,0.0248,0.0791,0.196,0.542,88.038,209529,209529,4
False,248160,248160,61,0.577,0.404,0,-11.954,0,0.0378,0.655,0.458,0.123,0.385,129.863,248160,248160,4
False,228693,228693,41,0.715,0.527,10,-6.488,0,0.0311,0.381,0.00125,0.0715,0.565,86.054,228693,228693,4
False,259607,259607,48,0.624,0.325,5,-16.217,0,0.0713,0.547,0.00128,0.0816,0.189,106.252,259607,259607,4
False,161733,161733,64,0.602,0.475,2,-10.29,1,0.0279,0.0635,0.00184,0.0918,0.595,119.991,161733,161733,4
False,181226,181227,59,0.644,0.337,10,-11.261,0,0.0357,0.681,0.000208,0.108,0.376,82.992,181226,181227,3
False,234383,234383,65,0.44,0.269,5,-10.769,1,0.0262,0.914,0.261,0.132,0.138,103.877,234383,234383,3
False,210884,210884,50,0.429,0.401,0,-8.396,1,0.034,0.652,0.0,0.116,0.357,97.1,210884,210884,4
False,234783,234783,51,0.549,0.238,2,-14.842,1,0.0381,0.81,0.00389,0.111,0.271,133.396,234783,234783,4
False,296000,296000,50,0.558,0.747,3,-8.76,1,0.0489,0.387,0.00514,0.0942,0.372,103.42,296000,296000,4
False,221066,221066,53,0.272,0.435,9,-10.096,0,0.0385,0.568,0.00128,0.0879,0.27,78.721,221066,221066,4
False,335859,335860,46,0.676,0.479,5,-11.438,1,0.028,0.568,0.15,0.0631,0.323,106.018,335859,335860,4
False,185920,185920,47,0.56,0.476,7,-10.541,1,0.0267,0.217,0.00551,0.114,0.306,108.405,185920,185920,4
False,231893,231893,44,0.615,0.42,6,-11.019,0,0.031,0.69,0.000431,0.0953,0.323,76.047,231893,231893,4
False,170280,170280,34,0.613,0.683,1,-8.374,1,0.0351,0.102,5.13e-05,0.368,0.757,116.044,170280,170280,4
False,304880,304880,46,0.612,0.331,1,-9.596,0,0.0353,0.837,4.85e-05,0.137,0.346,88.056,304880,304880,4
False,295546,295547,53,0.482,0.333,2,-9.78,1,0.0636,0.705,0.0,0.106,0.414,73.271,295546,295547,4
False,195106,195107,54,0.516,0.635,3,-8.024,1,0.0347,0.0324,0.00187,0.0674,0.704,150.067,195106,195107,4
False,263774,263774,45,0.381,0.326,7,-13.315,1,0.0301,0.928,0.0574,0.149,0.251,140.268,263774,263774,3
False,214393,214394,44,0.38,0.0738,6,-11.597,0,0.0311,0.897,0.0,0.102,0.178,62.322,214393,214394,4
False,223225,223225,41,0.592,0.6,5,-9.019,1,0.0285,0.279,0.19,0.105,0.604,113.945,223225,223225,4
False,217746,217747,43,0.55,0.239,3,-14.178,1,0.0355,0.948,0.0201,0.113,0.184,75.086,217746,217747,4
False,185250,185250,57,0.429,0.278,7,-14.927,1,0.03,0.845,0.374,0.127,0.377,154.088,185250,185250,4
False,193340,193341,42,0.499,0.215,1,-10.312,0,0.0271,0.895,7.83e-05,0.111,0.346,91.125,193340,193341,4
False,164250,164250,46,0.579,0.334,3,-12.821,1,0.0293,0.834,0.0587,0.113,0.518,147.73,164250,164250,4
False,164917,164918,40,0.592,0.515,7,-7.14,1,0.0343,0.521,1.18e-05,0.087,0.329,78.153,164917,164918,4
False,258651,258651,49,0.684,0.543,3,-5.579,0,0.0281,0.363,2.08e-06,0.113,0.361,140.995,258651,258651,4
True,241173,241173,41,0.479,0.272,6,-14.37,1,0.0319,0.889,0.0121,0.0793,0.155,78.037,241173,241173,4
False,236626,236627,54,0.415,0.23,11,-9.666,1,0.0499,0.803,5.4e-06,0.0908,0.203,177.999,236626,236627,3
False,230518,230518,63,0.508,0.652,11,-13.102,1,0.0429,0.813,0.148,0.29,0.746,101.313,230518,230518,4
False,232000,232000,40,0.699,0.764,3,-6.819,1,0.093,0.574,0.0,0.264,0.613,119.965,232000,232000,4
False,250253,250253,40,0.485,0.207,8,-12.056,1,0.0291,0.753,0.0218,0.0998,0.202,120.881,250253,250253,4
False,271421,271421,43,0.561,0.155,2,-13.587,1,0.0314,0.96,1.03e-05,0.128,0.207,104.028,271421,271421,4
False,201746,201747,42,0.777,0.263,0,-12.624,1,0.0467,0.823,0.000448,0.0729,0.267,110.899,201746,201747,4
False,247413,247413,58,0.446,0.303,10,-12.504,1,0.0439,0.631,0.00516,0.118,0.24,120.636,247413,247413,4
False,230520,230520,40,0.69,0.23,4,-8.933,1,0.0357,0.926,1.35e-06,0.0911,0.366,119.757,230520,230520,4
False,244960,244960,54,0.519,0.622,6,-9.135,0,0.0319,0.343,0.0699,0.497,0.514,97.004,244960,244960,4
False,182253,182253,45,0.66,0.302,2,-12.908,0,0.0302,0.78,3.79e-05,0.114,0.289,128.059,182253,182253,4
False,190013,190013,50,0.59,0.0955,4,-11.8,1,0.032,0.952,0.000705,0.112,0.161,88.475,190013,190013,4
False,251120,251120,32,0.247,0.369,2,-9.876,1,0.0361,0.675,0.00612,0.0962,0.271,178.574,251120,251120,3
False,226466,226467,41,0.452,0.205,1,-10.901,1,0.0524,0.899,0.000143,0.108,0.548,179.224,226466,226467,3
False,178786,178787,39,0.71,0.368,6,-9.123,1,0.0442,0.68,0.000469,0.112,0.542,77.968,178786,178787,1
False,286400,286400,45,0.51,0.134,0,-15.982,1,0.0307,0.895,0.00692,0.0787,0.134,110.962,286400,286400,4
False,210196,210196,48,0.539,0.494,7,-13.44,1,0.0338,0.457,0.00281,0.081,0.685,86.929,210196,210196,4
False,218760,218760,49,0.553,0.146,0,-13.42,1,0.043,0.713,0.0,0.11,0.241,120.961,218760,218760,4
False,300499,300499,60,0.585,0.348,11,-10.268,1,0.0361,0.585,7.47e-05,0.101,0.101,109.97,300499,300499,4
False,209026,209027,42,0.488,0.31,0,-10.673,1,0.0308,0.834,0.0,0.166,0.338,138.893,209026,209027,4
False,202040,202040,41,0.483,0.681,10,-7.282,1,0.0384,0.308,0.0,0.13,0.131,120.028,202040,202040,4
False,257893,257893,50,0.616,0.638,7,-7.981,1,0.0334,0.0245,3.59e-05,0.296,0.507,89.989,257893,257893,4
False,199359,199360,55,0.662,0.384,6,-12.634,1,0.0281,0.775,0.0565,0.117,0.261,128.992,199359,199360,4
False,265098,265098,51,0.56,0.653,2,-9.105,1,0.035,0.594,0.297,0.0977,0.179,77.017,265098,265098,4
False,183456,183457,44,0.588,0.0834,3,-17.387,1,0.0377,0.923,7.78e-06,0.11,0.204,113.561,183456,183457,3
False,233239,233239,43,0.617,0.107,11,-18.342,1,0.0685,0.941,0.697,0.103,0.166,141.97,233239,233239,4
False,193800,193800,67,0.461,0.147,4,-14.022,1,0.033,0.918,0.000638,0.0846,0.267,78.809,193800,193800,1
False,201413,201413,75,0.536,0.775,8,-6.765,1,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413,201413,4
False,183533,183533,80,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,183533,183533,4
False,184426,184426,66,0.671,0.34,2,-12.108,1,0.0351,0.793,1.93e-06,0.0948,0.365,98.012,184426,184426,4
False,150967,150968,70,0.676,0.33,2,-6.92,1,0.0257,0.832,0.0,0.133,0.185,77.523,150967,150968,4
False,245619,245619,55,0.59,0.386,10,-7.124,0,0.0274,0.77,0.00555,0.151,0.127,79.075,245619,245619,4
False,231724,231724,56,0.459,0.661,2,-6.116,1,0.0362,0.533,0.00906,0.156,0.386,173.927,231724,231724,4
False,264040,264040,51,0.345,0.609,11,-6.611,1,0.0379,0.0773,0.000347,0.2,0.626,163.857,264040,264040,4
False,204208,204209,75,0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.923,204208,204209,4
False,238426,238427,50,0.42,0.697,3,-9.784,1,0.0526,0.153,0.00106,0.355,0.454,122.658,238426,238427,4
False,156813,156813,54,0.736,0.341,2,-13.323,1,0.0388,0.883,0.0,0.0955,0.523,128.999,156813,156813,4
False,187293,187293,80,0.564,0.412,8,-9.23,0,0.0274,0.554,0.0,0.151,0.29,144.689,187293,187293,4
False,129463,129464,77,0.571,0.399,4,-11.92,1,0.0364,0.766,0.0146,0.0926,0.612,141.932,129463,129464,4
False,164516,164516,50,0.714,0.371,0,-11.855,1,0.0455,0.857,0.00178,0.0991,0.595,123.778,164516,164516,4
False,240838,240839,43,0.6,0.682,4,-6.132,0,0.036,0.309,2.51e-05,0.12,0.535,77.01,240838,240839,4
False,230533,229560,47,0.646,0.496,8,-8.413,1,0.0286,0.394,0.000519,0.105,0.347,107.876,230533,229560,4
False,184346,184347,64,0.593,0.926,6,-5.361,0,0.0319,0.0355,0.0582,0.311,0.945,100.011,184346,184347,4
False,217984,217984,72,0.594,0.51,4,-9.621,1,0.0383,0.047,7.27e-05,0.0959,0.368,141.979,217984,217984,4
False,205049,205049,61,0.506,0.456,7,-10.635,1,0.0479,0.726,3.74e-05,0.11,0.406,149.6,205049,205049,4
False,214056,214056,70,0.576,0.683,7,-5.103,1,0.118,0.41,0.0,0.0819,0.433,151.566,214056,214056,4
False,212760,212760,54,0.71,0.772,10,-5.364,1,0.0369,0.0576,0.000813,0.0996,0.539,122.006,212760,212760,4
False,217795,217796,43,0.689,0.651,0,-8.13,1,0.0584,0.207,0.000109,0.121,0.189,111.909,217795,217796,4
False,190026,190027,50,0.678,0.486,11,-7.847,1,0.0254,0.411,1.36e-05,0.173,0.371,105.023,190026,190027,4
False,217613,217613,65,0.506,0.526,4,-9.936,1,0.0285,0.334,0.000539,0.0907,0.591,129.641,217613,217613,4
False,177339,177340,57,0.538,0.417,2,-9.176,1,0.0361,0.275,0.0,0.206,0.252,115.422,177339,177340,4
False,209621,216578,64,0.647,0.334,3,-10.785,1,0.0375,0.417,0.0,0.11,0.289,132.132,209621,216578,4
False,214401,214402,48,0.762,0.507,4,-11.273,1,0.0303,0.889,0.205,0.117,0.221,114.982,214401,214402,4
False,161960,161960,56,0.503,0.197,11,-22.801,0,0.0487,0.981,0.941,0.111,0.883,90.613,161960,161960,4
False,270666,270667,62,0.484,0.737,0,-6.672,1,0.0289,0.273,0.000453,0.1,0.408,84.945,270666,270667,4
False,327266,327267,40,0.386,0.731,9,-6.026,0,0.0283,0.0128,0.00588,0.0505,0.207,92.427,327266,327267,4
False,229626,229627,69,0.803,0.373,8,-13.682,1,0.0367,0.869,0.0268,0.104,0.636,124.921,229626,229627,4
False,230213,230213,48,0.628,0.844,0,-6.614,1,0.0324,0.378,0.000713,0.225,0.607,144.015,230213,230213,4
False,327907,327907,49,0.521,0.33,1,-12.142,0,0.0288,0.264,0.000247,0.106,0.314,130.492,327907,327907,3
False,288402,288403,47,0.612,0.443,11,-7.295,1,0.0255,0.844,0.0131,0.103,0.346,109.126,288402,288403,4
False,260782,260783,47,0.254,0.705,2,-5.755,0,0.0363,0.00199,0.0112,0.505,0.45,184.357,260782,260783,3
False,238600,238600,58,0.552,0.726,2,-8.939,1,0.0373,0.154,0.000182,0.148,0.503,107.746,238600,238600,4
False,259607,259607,47,0.624,0.325,5,-16.217,0,0.0713,0.547,0.00128,0.0816,0.189,106.252,259607,259607,4
False,250547,250547,69,0.736,0.525,2,-9.694,1,0.0296,0.22,0.00153,0.127,0.529,102.986,250547,250547,4
False,242000,242000,41,0.594,0.418,5,-7.865,1,0.0335,0.803,0.0,0.231,0.332,134.909,242000,242000,4
False,437577,437577,58,0.424,0.42,4,-10.536,1,0.0373,0.168,0.124,0.107,0.176,138.079,437577,437577,4
False,261734,261734,67,0.45,0.602,6,-4.301,1,0.0273,0.0892,0.00625,0.107,0.16,172.161,261734,261734,4
False,224124,224125,64,0.587,0.358,6,-8.306,1,0.0324,0.66,1.28e-06,0.0722,0.508,86.251,224124,224125,4
False,192480,192480,78,0.583,0.309,2,-14.509,0,0.045,0.824,0.207,0.11,0.473,82.789,192480,192480,4
False,250880,250880,62,0.431,0.628,10,-6.259,0,0.0384,0.403,8.14e-06,0.272,0.277,118.016,250880,250880,4
False,177302,177303,45,0.566,0.327,6,-7.816,1,0.0481,0.724,0.00027,0.202,0.529,150.012,177302,177303,4
False,236720,236720,50,0.597,0.267,2,-8.796,1,0.0309,0.793,0.0014,0.111,0.246,75.535,236720,236720,4
False,241023,241023,46,0.497,0.651,4,-4.428,1,0.0276,0.118,9.05e-06,0.24,0.318,147.383,241023,241023,4
False,214720,214720,74,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,214720,4
False,259120,259120,64,0.369,0.514,2,-9.125,1,0.0292,0.423,0.000191,0.286,0.36,95.333,259120,259120,4
False,190654,190654,66,0.644,0.597,6,-10.883,1,0.0467,0.591,5.17e-05,0.0928,0.254,104.731,190654,190654,4
False,96386,96387,53,0.569,0.629,9,-11.503,1,0.0378,0.717,0.00894,0.306,0.588,95.049,96386,96387,4
False,571080,571080,56,0.607,0.399,2,-12.163,1,0.036,0.892,0.000317,0.1,0.688,75.476,571080,571080,4
False,94750,94750,73,0.438,0.051,8,-22.44,1,0.0373,0.93,0.916,0.113,0.102,102.711,94750,94750,3
False,237748,237749,54,0.567,0.29,1,-10.665,1,0.0264,0.705,0.0,0.117,0.196,104.108,237748,237749,4
False,384080,384080,65,0.367,0.189,2,-15.736,1,0.0384,0.889,0.428,0.364,0.177,156.643,384080,384080,4
False,239560,239560,90,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,239560,4
False,313252,313253,71,0.521,0.0889,4,-19.457,1,0.0506,0.988,0.185,0.0965,0.0478,115.428,313252,313253,4
False,264372,264372,61,0.405,0.544,10,-9.451,1,0.0327,0.524,0.391,0.141,0.0412,179.863,264372,264372,4
False,233558,233559,56,0.658,0.67,7,-7.093,0,0.0255,0.499,0.00712,0.256,0.693,95.301,233558,233559,4
False,236813,236813,46,0.514,0.409,11,-11.726,1,0.0314,0.724,0.126,0.132,0.627,137.358,236813,236813,3
False,228441,228442,46,0.696,0.328,5,-9.648,1,0.0287,0.844,0.0391,0.124,0.555,101.741,228441,228442,4
False,173090,173091,55,0.63,0.316,6,-11.885,1,0.0293,0.898,0.00217,0.0616,0.477,82.529,173090,173091,4
False,247808,247808,60,0.252,0.314,5,-18.197,0,0.0407,0.942,0.676,0.0892,0.2,75.056,247808,247808,4
False,214640,214640,39,0.525,0.201,0,-10.974,0,0.0299,0.8,0.000862,0.359,0.281,145.761,214640,214640,4
False,175400,175400,46,0.539,0.191,5,-10.366,1,0.032,0.93,0.00258,0.109,0.33,164.231,175400,175400,4
False,284349,284349,35,0.529,0.295,4,-12.378,1,0.0332,0.739,0.00511,0.112,0.24,138.569,284349,284349,4
False,190961,190962,58,0.541,0.391,0,-16.3,1,0.0379,0.627,0.00697,0.108,0.13,131.857,190961,190962,4
False,218640,218640,51,0.305,0.264,9,-10.828,1,0.0408,0.801,0.11,0.0648,0.208,172.984,218640,218640,4
False,247267,247267,46,0.342,0.168,4,-14.879,0,0.032,0.766,0.43,0.118,0.138,142.599,247267,247267,3
False,55903,55903,64,0.447,0.164,11,-12.997,1,0.0299,0.912,1.98e-06,0.107,0.348,74.899,55903,55903,3
False,289000,289000,47,0.471,0.0791,7,-25.623,1,0.0414,0.994,0.917,0.111,0.0607,92.317,289000,289000,4
False,244260,244261,55,0.65,0.195,5,-12.569,1,0.0482,0.695,1.26e-05,0.0851,0.363,122.908,244260,244261,3
False,351786,351787,35,0.389,0.363,0,-9.869,1,0.0284,0.171,0.000954,0.0749,0.232,151.395,351786,351787,4
False,240954,240955,53,0.571,0.183,4,-8.579,1,0.0374,0.882,0.0,0.116,0.224,130.541,240954,240955,4
False,210506,210507,61,0.521,0.22,9,-10.202,1,0.0314,0.647,0.00814,0.179,0.135,104.03,210506,210507,4
False,269693,269693,49,0.564,0.404,2,-11.599,1,0.0283,0.15,7.61e-05,0.147,0.328,127.886,269693,269693,4
False,378680,378680,38,0.515,0.0474,5,-14.709,1,0.0381,0.864,0.00152,0.124,0.226,143.457,378680,378680,4
False,175120,175120,79,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,175120,4
False,193533,193533,73,0.582,0.371,2,-9.585,0,0.028,0.912,0.00784,0.108,0.163,128.756,193533,193533,4
